track_name,track_id,artist_name,artist_id,album_name,album_id,release_date,duration_ms,popularity,lyrics,matched_url
Por Mera Coincidência,4KIoVa5C0srvRUFKW7RTD8,Evinha,6cnJ8gP9R3JEh5mCCvOwz3,Cartão Postal,7lskQR32sv0sV9zwkdRkKN,1971-01-05,143238,35,"
Eu tinha somente vontade de sonhar contigo
Mas de repente eu te vi
Eu tinha saudade e não havia percebido
Eu disfarcei e lhe segui

Vitrines, sorrisos, o caminhão que passa joga fumaça
Meio sufocada, eu não vejo nada e nem reparei
O filme que estava sendo anunciado, olho pro lado
O sinal abriu, mas você sumiu, logo eu parei

E disse então: Foi por mera coincidência
Que eu vi você passar por mim
Então caminhei e fiquei indiferente
Há tanta gente igual a mim

Vitrines, sorrisos, o caminhão que passa joga fumaça
Meio sufocada, eu não vejo nada e nem reparei
O filme que estava sendo anunciado, olho pro lado
O sinal abriu, mas você sumiu, logo eu parei

Vitrines, sorrisos, o caminhão que passa joga fumaça
Meio sufocada, eu não vejo nada e nem reparei
O filme que estava sendo anunciado, olho pro lado
O sinal abriu, mas você sumiu, logo eu parei",https://genius.com/Evinha-por-mera-coincidencia-lyrics
Bruxa Amarela,7a76BTbif7xojM6tPHUXkH,Rita Lee,7dnT2FUXhjirperXaH22IJ,Entradas E Bandeiras,6ijeidJRPXQntGfec5gkFk,1976,154560,36,"
Acabei de dar um check-up na situação
O que me levou a reler Alice no País das Maravilhas
Já andei de motocicleta e fiz esporte
E numa corrida eu me encontrei com a morte

Acabei de tomar minha cerveja
Minha comida ainda está quente sobre a mesa

Duas horas da manhã, eu abro a minha janela
E vejo a bruxa cruzando a grande lua amarela
E vou dormir quase em paz

E a chuva promete não deixar vestígio
E a chuva promete não deixar vestígio

Aprendi a ler no rosto
O que as pessoas não querem me dizer
Aprendi a ler na alma
O que as pessoas não podem me esconder

Duas horas da manhã eu abro a minha janela
E vejo a bruxa cruzando a grande lua amarela
E vou dormir quase em paz

Acabei de tomar minha cerveja
Minha comida ainda está quente sobre a mesa

É duas horas da manhã, eu abro a minha janela
E vejo a bruxa cruzando a grande lua amarela
E vou dormir quase em paz

E a chuva promete não deixar vestígio
E a chuva promete não deixar vestígio",https://genius.com/Rita-lee-bruxa-amarela-lyrics
Angra,5itLdnzitK1x3PBWoNcbMs,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,2 É demais!,5xo3h19qdvgBiMYjXei9vI,1978,188640,4,"Angra desolada, dia que não raia
Barcos submersos, rochas de atalaia
Redes agonizam pelo chão da praia
Lemes submissos, dia que não raia azul
Nuvens de ameaça, lua prisioneira
Águas assassinas, chuva carpideira
Volta ao porto o corpo morto
De outro moço
Cruz de carne e osso
Que tentou fugir no mar
Asas invisíveis sobre o meu silêncio
Facas dirigidas contra o que eu não tento
E hoje o mar de Angra
Sangra dos meus olhos
Precipício aberto
De onde me arrebento",https://genius.com/Ney-matogrosso-angra-lyrics
Abertura,7phtMlFgnH2XcRefTOmYre,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,2bu9Le96isfDbrNrGKhYKC,1973,225133,34,"Toda vez que eu olho no espelho a minha cara
Eis que eu sou normal e que isso é coisa rara

A minha enfermeira tem mania de artista
Trepa em minha cama, crente que é uma trapezista
Eu não vou dizer que eu também seja perfeito
Mamãe me viciou a só querer mamar no peito

Ehê, ahá, quando acabar, o maluco sou eu
Ahá, quando acabar, o maluco sou eu, uh

O russo que guardava o botão da bomba ""H""
Tomou um pilequinho e quis mandar tudo pro ar
Seu Zé, preocupado anda numa de horror
Pois falta um carimbo no seu ""tito"" de eleitor

Ehê, ahá, quando acabar, o maluco sou eu
Aháhá, quando acabar, o maluco sou eu

Eu sou louco mas sou feliz
Muito mais louco é quem me diz
Eu sou dono, dono do meu nariz
Em Feira de Santana ou mesmo em Paris

Não bulo com governo, com polícia nem censura
É tudo gente fina, meu advogado jura
Já pensou o dia em que o Papa se tocar
E sair pelado pela Itália a cantar

Ehê, ahá, quando acabar, o maluco sou eu
Ahá, quando acabar, o maluco sou eu
Ah, larga, Rick


Eu sou louco mas sou feliz
Muito mais louco é quem me diz
Eu sou dono, dono do meu nariz
Em feira de Santana ou mesmo em Paris

Não bulo com governo nem polícia nem censura
É tudo gente fina, meu advogado jura
Já pensou o dia em que o Papa se tocar
E sair pelado pela Itália a cantar

Ehê, ahá, quando acabar, o maluco sou eu
Ahá, quando acabar, o maluco sou eu
Ahá, quando acabar, o maluco sou eu

É, a coisa tá assim",https://genius.com/Raul-seixas-quando-acabar-o-maluco-sou-eu-abertura-lyrics
Disparada,58GgVcUlglYfqUTOOHF2b4,Geraldo Vandre,47ucOGPLBaYYcUcTNI1Szg,Enciclopédia Musical Brasileira,5Inb6sTfsYiZnOoELmZqbb,1966,224720,33,"Prepare o seu coração
Prás coisas
Que eu vou contar
Eu venho lá do sertão
Eu venho lá do sertão
Eu venho lá do sertão
E posso não lhe agradar...‎
Aprendi a dizer não
Ver a morte sem chorar
E a morte, o destino, tudo
A morte e o destino, tudo
Estava fora do lugar
Eu vivo prá consertar...‎
Na boiada já fui boi
Mas um dia me montei
Não por um motivo meu
Ou de quem comigo houvesse
Que qualquer querer tivesse
Porém por necessidade
Do dono de uma boiada
Cujo vaqueiro morreu...‎
Boiadeiro muito tempo
Laço firme e braço forte
Muito gado, muita gente
Pela vida segurei
Seguia como num sonho
E boiadeiro era um rei...‎

Mas o mundo foi rodando
Nas patas do meu cavalo
E nos sonhos
Que fui sonhando
As visões se clareando
As visões se clareando
Até que um dia acordei...‎
Então não pude seguir
Valente em lugar tenente
E dono de gado e gente
Porque gado a gente marca
Tange, ferra, engorda e mata
Mas com gente é diferente...‎
Se você não concordar
Não posso me desculpar
Não canto prá enganar
Vou pegar minha viola
Vou deixar você de lado
Vou cantar noutro lugar
Na boiada já fui boi
Boiadeiro já fui rei
Não por mim nem por ninguém
Que junto comigo houvesse
Que quisesse ou que pudesse
Por qualquer coisa de seu
Por qualquer coisa de seu
Querer ir mais longe
Do que eu...‎

Mas o mundo foi rodando
Nas patas do meu cavalo
E já que um dia montei
Agora sou cavaleiro
Laço firme e braço forte
Num reino que não tem rei",https://genius.com/Geraldo-vandre-disparada-lyrics
Vozes Da Seca,2TLnJXwxkVLisIWFNP2w9R,Luiz Gonzaga,2ZofT7n9AlTKf7KDCoHGgD,A Viagem De Gonzagão E Gonzaguinha,4xsohMLVQQeU5d1xb11MsX,1981-02-27,128906,11,"Pelo auxílio dos sulista nessa seca do sertão
Mas doutô uma esmola a um homem qui é são
Ou lhe mata de vergonha ou vicia o cidadão
É por isso que pidimo proteção a vosmicê
Home pur nóis escuído para as rédias do pudê
Pois doutô dos vinte estado temos oito sem chovê
Veja bem, quase a metade do Brasil tá sem cumê
Dê serviço a nosso povo, encha os rio de barrage
Dê cumida a preço bom, não esqueça a açudage
Livre assim nóis da ismola, que no fim dessa estiage
Lhe pagamo inté os juru sem gastar nossa corage
Se o doutô fizer assim salva o povo do sertão
Quando um dia a chuva vim, que riqueza pra nação!
Nunca mais nóis pensa em seca, vai dá tudo nesse chão
Como vê nosso distino mercê tem nas vossa mãos",https://genius.com/Luiz-gonzaga-vozes-da-seca-lyrics
Tatibitati,2ZcTIPpalYwjs79D6vfX8I,"Rita Lee, Roberto De Carvalho","7dnT2FUXhjirperXaH22IJ, 4w4ll81d0dR8gz989jjko1",Saúde,5zvIJc4CPmQhafWnvmd9UR,1981,242306,32,"Quando eu nasci, minha mãe dizia
Tome cuidado com o bicho-papão
Não dê ouvidos às más companhias
Siga o instinto do seu coração
Fiquei mocinha, e sabe como é
O tal bicho-papão virou meu namorado
Eu sou má companhia pra quem não tiver
Um coração que vive apaixonado
Quando eu nasci, minha mãe dizia
Tome cuidado com o bicho-papão
Não dê ouvidos às más companhias
Siga o instinto do seu coração
Fiquei mocinha, e sabe como é
O tal bicho-papão virou meu namorado
Eu sou má companhia pra quem não tiver
Um coração que vive apaixonado
Sempre fui levada da breca
Brincar de médico é melhor que boneca
Sempre fui levada da breca
Sempre fui levada da breca
Brincar de médico é melhor que boneca
Sempre fui levada da breca

Sempre fui levada da breca
Brincar de médico é melhor que boneca
Sempre fui levada da breca",https://genius.com/Rita-lee-tatibitati-lyrics
Terra Das Palmeiras,0cV53sGzBDeyMXASmxLVrq,Taiguara,6uuLpdfIBoNBq3ESoMzNwn,Nova Bis - Taiguara,2RVS5saJu1Uum9Xy13gm3x,1969,295120,13,"Onde andará teu sabiá?
Terá ferida alguma asa?
Terá parado de cantar?
Sonhada terra das palmeiras
Como me dói meu coração
Como me mata o teu silêncio
Como estás só na escuridão
Ah! Minha amada amordaçada
De amor forçado a se calar
Meu peito guarda o sangue em pranto
Que ainda por ti, vou derramar
Ah! Minha amada amortalhada
Das mãos do mal vou te tirar
P'ra dançar danças de outras terras
E em outras línguas te acordar ...
E em outras línguas te acordar...
E de outras terras te acordar...
Amada minha te acordar...
Querida minha te acordar...
Em outras línguas te acorda",https://genius.com/Taiguara-terra-das-palmeiras-lyrics
Redescobrir,7jZJi5dGHBjKftinVYuYdU,Elis Regina,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina - Original Album Series,1Hqr6eLTyCF818jPFuogK1,1979,248000,0,"Como se fora a brincadeira de roda
Memória!
Jogo do trabalho na dança das mãos
Macias!
O suor dos corpos, na canção da vida
Histórias!
O suor da vida no calor de irmãos
Magia!
Como um animal que sabe da floresta
Memória!
Redescobrir o sal que está na própria pele
Macia!
Redescobrir o doce no lamber das línguas
Macias!
Redescobrir o gosto e o sabor da festa
Magia!
Vai o bicho homem fruto da semente
Memória!
Renascer da própria força, própria luz e fé
Memorias!
Entender que tudo é nosso, sempre esteve em nós
História!
Somos a semente, ato, mente e voz
Magia!

Não tenha medo meu menino povo
Memória!
Tudo principia na própria pessoa
Beleza!
Vai como a criança que não teme o tempo
Mistério!
Amor se fazer é tão prazer que é como fosse dor
Magia!
Como se fora a brincadeira de roda
Memória!
Jogo do trabalho na dança das mãos
Macias!
O suor dos corpos na canção da vida
Histórias!
O suor da vida no calor de irmãos
Magia!
Como se fora a brincadeira de roda
Memória!
Jogo do trabalho na dança das mãos
Macias!
O suor dos corpos na canção da vida
Histórias!
O suor da vida no calor de irmãos
Magia!

Como se fora a brincadeira de roda
Memória!
Jogo do trabalho na dança das mãos
Macias!
O suor dos corpos na canção da vida
Histórias!
O suor da vida no calor de irmãos
Magia!
Como se fora brincadeira de roda
Jogo do trabalho na dança das mãos
O suor dos corpos na canção da vida
O suor da vida no calor de irmãos
Como se fora brincadeira de roda
Jogo do trabalho na dança das mãos
O suor dos corpos na canção da vida
O suor da vida no calor de irmãos",https://genius.com/Elis-regina-redescobrir-lyrics
De Pés No Chão,7lv9DQ6UWgi5Dtp4XhsZnc,Rita Lee,7dnT2FUXhjirperXaH22IJ,Atrás Do Porto Tem Uma Cidade,0BIBmY12Iiv8gnf6ybjbwA,1974-01-01,139333,23,"E gosto muito muito de sê-lo
Porque faço coleção
De lacinhos cor-de-rosa
E também de sapatão
Mas o que eu quero mesmo
É por os meus pés no chão
É só questão de gosto
Lacinhos cor-de-rosa ficam bem
Num sapatão, uh yeah, uh yeah
Eu nasci descalça
Pra que tanta pergunta?
Uh yeah, uh yeah
Eu nasci descalça
Pra que tanta pergunta?",https://genius.com/Rita-lee-de-pes-no-chao-lyrics
Cavaleiros Negros,5lmcDiarprM3mwPLrrKHE4,Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX,Tudo Foi Feito Pelo Sol,6QUDtVBxQZ0JVshVMgwQAP,1974-01-01,516480,17,"Eles são os cavaleiros negros
Cavalgando pela tua sombra
Esperando o momento certo
(Não, não, não)
Eles são os anjos do inferno
Eles transam a tua cabeça
Eles vivem pela tua alma
(Não, não, não)
Suba a escada do seu coração
E se defenda com o amor bem alto
(Uh, uh, uh-uh-uh yeah)
Quem bebeu a luz do sol
Não pode mais beber a escuridão
Sinta que a luz verdade é mais forte
E eles morrerão
E eu fico com Deus
E eu fico com Deus
E eu fico com Deus
E eu fico com Deus, oh, yeah, yeah
E eu fico com Deus
E eu fico com Deus
E eu fico com Deus

Eles são os cavaleiros negros
Cavalgando pela tua sombra
Esperando o momento certo
Eles são os anjos do inferno
Eles transam a tua cabeça
Eles vivem pela tua alma
E eu",https://genius.com/Os-mutantes-cavaleiros-negros-lyrics
Encantado Nature Boy,11JubrI1PrSzO4rCpP1L4X,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,2 É demais!,5xo3h19qdvgBiMYjXei9vI,1978,240653,7,"Era um rapaz
Estranho e encantador rapaz
Ouvi que andara a viajar, viajar
Toda a terra e o mar
Menino só e tímido
Mas sábio demais
Eis que uma vez
Num dia mágico o encontrei
E ao conversarmos lhe falei
Sobre os reis, sobre as leis, e a dor
E ele ensinou
Nada é maior que dar amor
E receber de volta o amor",https://genius.com/Ney-matogrosso-encantado-nature-boy-lyrics
Doce vampiro,2nogYOhLEYy5Ucs7BlLMFo,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Sujeito Estranho (1980),6SO9Yfh33oVqDadjFIE9wm,1980,253426,41,"Venha me beijar
Meu doce vampiro
Ou ouuuuu
Na luz do luar
Ãh ahãããããh
Venha sugar o calor
De dentro do meu sangue
Vermelhoooo
Tão vivo tão eterno
Veneno
Que mata sua sede
Que me bebe quente
Como um licor
Brindando a morte e fazendo amor
Meu doce vampiro
Ou ouuuuu
Na luz do luar
Ãh ahãããããh
Me acostumei com você
Sempre reclamando da vidaaaa
Me ferindo, me curando
A ferida
Mas nada disso importaaaa
Vou abrir a portaaaa
Pra você entrar
Beija minha boca
Até me matar
Cha lá lá lá
Ou ouuuuu
Cha lá lá lá
Ou ouuuuu
Ou ouuuuu
Ãh ahãããããh
Ou ouuuuu
Ou ouuuuu
Ãh ahãããããh
Ãh ahãããããh
Me acostumei com você
Sempre reclamando da vidaaaa
Me ferindo, me curando
A ferida
Mas nada disso importaaaa
Vou abrir a porta
Pra você entrar
Beija a minha boca
Até me matar
De amor",https://genius.com/Ney-matogrosso-doce-vampiro-lyrics
Tatuagem,6vkrYowE7U8XnfWpeieQP5,Elis Regina,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina Em Falso Brilhante,1F57xqKnbpTQB2SPoovTGJ,1976-01-01,262266,0,"
Quero ficar no teu corpo feito tatuagem
Que é pra te dar coragem pra seguir viagem quando a noite vem
E também pra me perpetuar em tua escrava
Que você pega, esfrega, nega
Mas não lava

Eu quero brincar no teu corpo feito bailarina
Que logo te alucina, salta e te ilumina quando a noite vem
E nos músculos exaustos do teu braço
Repousar frouxa, murcha, farta, morta de cansaço

Eu quero pesar feito cruz nas tuas costas
Que te retalha em postas
Mas no fundo gostas quando a noite vem
Eu quero ser a cicatriz risonha e corrosiva
Marcada a frio, a ferro, a fogo, em carne viva
Corações de mãe, arpões, sereias e serpentes
Que te rabiscam o corpo todo mas não sentes",https://genius.com/Elis-regina-tatuagem-lyrics
Metamorfose ambulante,3ENpx97zJ1HI1l58nSWnHL,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Pecado (1977),5xmnDIdmFv8uhcAlN9uLHz,1977,218108,32,"
Prefiro ser essa metamorfose ambulante
Eu prefiro ser essa metamorfose ambulante
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Eu quero dizer agora o oposto do que eu disse antes
Eu prefiro ser essa metamorfose ambulante
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Sobre o que é o amor
Sobre o que eu nem sei quem sou
Se hoje eu sou estrela amanhã já se apagou
Se hoje eu te odeio amanhã lhe tenho amor
Lhe tenho amor
Lhe tenho horror
Lhe faço amor
Eu sou um ator
É chato chegar a um objetivo num instante
Eu quero viver essa metamorfose ambulante
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo

Sobre o que é o amor
Sobre o que eu nem sei quem sou
Hoje eu sou estrela amanhã já se apagou
Se hoje eu te odeio amanhã lhe tenho amor
Lhe tenho amor
Lhe tenho horror
Lhe faço amor
Eu sou um ator
Eu vou lhes dizer aquilo tudo que eu lhes disse antes
Prefiro ser essa metamorfose ambulante
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo
Do que ter aquela velha opinião formada sobre tudo",https://genius.com/Ney-matogrosso-metamorfose-ambulante-lyrics
Não Pare Na Pista,34oupP2sVa8Yu55777neb3,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Gita,4EGy60w4omhOI8AJRxCSzI,1974-03-29,158346,31,"Não pare na pista, é muito cedo pra você se acostumar
Amor, não desista, se você para o carro pode te pegar
Bi-bi fom-fom ne-ne, se você para o carro pode te pegar
Não pare na pista, é muito cedo pra você se acostumar
Amor, não desista, se você para o carro pode te pegar
Bi-bi fom-fom ne-ne, se você para o carro pode te pegar

Você me xingando de louco pirado
E o mundo girando e a gente parado
Meu bem, me dê a mão que eu vou te levar
Sem carro e sem medo do guarda multar
Meu bem, me dê a mão que eu vou te levar
Sem carro e sem medo pra outro lugar

Não pare na pista, é muito cedo pra você se acostumar
Amor, não desista, se você para o carro pode te pegar
Bi-bi fom-fom ne-ne, se você para o carro pode te pegar

Você me xingando de louco pirado
E o mundo girando e a gente parado
Meu bem, me dê a mão que eu vou te levar
Sem carro e sem medo do guarda multar
Meu bem, me dê a mão que eu vou te levar
Sem carro e sem medo pra outro lugar

Não pare na pista, é muito cedo pra você se acostumar
Amor, não desista, se você para o carro pode te pegar
Bi-bi fom-fom ne-ne, se você para o carro pode te pegar

Mamãe, papai, irmão, se você pára o carro pode te pegar
Fafá, Nené, Lili, se você pára o carro pode te pegar",https://genius.com/Raul-seixas-nao-pare-na-pista-lyrics
Tuareg,0NcJC34hfeEQoU9yUO8bEZ,Gal Costa,1b8kpp4DUwt1hWaxTiWQhD,Gal Costa,4SGKlvd3wDAn2EHYLAfFAX,1969-01-01,203266,0,"
Na areia branca do deserto escaldante
Ele nasceu, cresceu guerreando
Caminhando dia e noite no deserto sem errar
Pois com muita fé ele só para pra rezar
Pois pela direção do sol e das estrelas
No oásis escondido, água ele vai achar
Pois o homem de véu azul é o prometido de Alá

Pois ele é guerreiro
Ele é bandoleiro
Ele é justiceiro
Ele é mandingueiro
Ele é um tuareg

Galopando seu cavalo preto brilhante
Ele vem todo de azul orgulhoso e confiante
Trazendo seu rifle embalado e sua adaga a tira colo
Sempre pronto para o que der e o que vier
Pois ele é sentimental, humano, é nobre
É mouro, é muçulmano

Pois ele é guerreiro
Ele é bandoleiro
Ele é justiceiro
Ele é mandingueiro
Ele é um tuareg",https://genius.com/Gal-costa-tuareg-lyrics
